player_name,firstname,lastname,Player_Id,Team_Id,League
Joel Asoro,Joel,Asoro,945782,7129,EPL
Charlie Austin,Charlie,Austin,529380,7128,EPL
Daniel Ayala,Daniel,Ayala,512916,6146,EPL
Andre Ayew,Andre,Ayew,397830,6143,EPL
Cesar Azpilicueta,Cesar,Azpilicueta,378639,6159,EPL
Daniel Bachmann,Daniel,Bachmann,809661,8246,EPL
Eric Bailly,Eric,Bailly,849416,6157,EPL
Leighton Baines,Leighton,Baines,346217,6149,EPL
Patrick Bamford,Patrick,Bamford,618625,8240,EPL
Phil Bardsley,Phil,Bardsley,345025,8246,EPL
Ross Barkley,Ross,Barkley,567304,6149,EPL
Ashley Barnes,Ashley,Barnes,408018,8240,EPL
Antonio Barragan,Antonio,Barragan,348780,6146,EPL
Modou Barrow,Modou,Barrow,653189,8248,EPL
Gareth Barry,Gareth,Barry,345883,6149,EPL
Borja Baston,Borja,Baston,544493,8248,EPL
Michy Batshuayi,Michy,Batshuayi,588664,6159,EPL
Asmir Begovic,Asmir,Begovic,389277,6159,EPL
Valon Behrami,Valon,Behrami,346358,6148,EPL
Hector Bellerin,Hector,Bellerin,711689,6145,EPL
Christian Benteke,Christian,Benteke,436213,7131,EPL
Jonathan Benteke,Jonathan,Benteke,833122,7131,EPL
Saido Berahino,Saido,Berahino,580910,7139,EPL
Ryan Bertrand,Ryan,Bertrand,331252,7128,EPL
Muhamed Besic,Muhamed,Besic,568441,6149,EPL
Mark Birighitti,Mark,Birighitti,539494,8248,EPL
Daley Blind,Daley,Blind,482753,6157,EPL
Yannick Bolasie,Yannick,Bolasie,490624,6149,EPL
Wilfried Bony,Wilfried,Bony,464644,8246,EPL
Fabio Borini,Fabio,Borini,521454,7129,EPL
Artur Boruc,Artur,Boruc,345024,8260,EPL
Sofiane Boufal,Sofiane,Boufal,741132,7128,EPL
Jarrod Bowen,Jarrod,Bowen,825667,7145,EPL
George Boyd,George,Boyd,429384,8240,EPL
Cameron Brannagan,Cameron,Brannagan,810313,6140,EPL
Claudio Bravo,Claudio,Bravo,348611,6158,EPL
Miguel Angel Britos,Miguel Angel,Britos,440973,6148,EPL
Leon Britton,Leon,Britton,423410,8248,EPL
Tyias Browning,Tyias,Browning,723141,6149,EPL
Alex Bruce,Alex,Bruce,374842,7145,EPL
Chris Brunt,Chris,Brunt,408131,7139,EPL
Jack Butland,Jack,Butland,603243,8246,EPL
Sam Byram,Sam,Byram,696552,6143,EPL
Willy Caballero,Willy,Caballero,369622,6158,EPL
Yohan Cabaye,Yohan,Cabaye,347716,7131,EPL
Gary Cahill,Gary,Cahill,346244,6159,EPL
Jonathan Calleri,Jonathan,Calleri,707501,6143,EPL
Dominic Calvert-Lewin,Dominic,Calvert-Lewin,809664,6149,EPL
Geoff Cameron,Geoff,Cameron,439571,8246,EPL
Fraizer Campbell,Fraizer,Campbell,401489,7131,EPL
Emre Can,Emre,Can,612989,6140,EPL
Etienne Capoue,Etienne,Capoue,401070,6148,EPL
Michael Carrick,Michael,Carrick,345879,6157,EPL
Andy Carroll,Andy,Carroll,349902,6143,EPL
Thomas Carroll,Thomas,Carroll,585914,6154,EPL
Cameron Carter-Vickers,Cameron,Carter-Vickers,870468,6154,EPL
Craig Cathcart,Craig,Cathcart,375928,6148,EPL
Lee Cattermole,Lee,Cattermole,346235,7129,EPL
Santi Cazorla,Santi,Cazorla,348696,6145,EPL
Petr Cech,Petr,Cech,330263,6145,EPL
 Cedric,,Cedric,541889,7128,EPL
Nacer Chadli,Nacer,Chadli,443052,7139,EPL
Nathaniel Chalobah,Nathaniel,Chalobah,568325,6159,EPL
Calum Chambers,Calum,Chambers,692237,6146,EPL
Ben Chilwell,Ben,Chilwell,882679,7127,EPL
Pedro Chirivella,Pedro,Chirivella,880589,6140,EPL
Josh Clackstone,Josh,Clackstone,945756,7145,EPL
Jordy Clasie,Jordy,Clasie,551140,7128,EPL
Adam Clayton,Adam,Clayton,488980,6146,EPL
Tom Cleverley,Tom,Cleverley,478145,6149,EPL
Gael Clichy,Gael,Clichy,346134,6158,EPL
Sam Clucas,Sam,Clucas,511592,7145,EPL
Nathaniel Clyne,Nathaniel,Clyne,482789,6140,EPL
Seamus Coleman,Seamus,Coleman,491775,6149,EPL
James Collins,James,Collins,346204,6143,EPL
Lewis Cook,Lewis,Cook,838714,8260,EPL
Steve Cook,Steve,Cook,478351,8260,EPL
Francis Coquelin,Francis,Coquelin,478140,6145,EPL
Jack Cork,Jack,Cork,408068,8248,EPL
Diego Costa,Diego,Costa,377080,6159,EPL
Thibaut Courtois,Thibaut,Courtois,496415,6159,EPL
Philippe Coutinho,Philippe,Coutinho,554739,6140,EPL
Aaron Cresswell,Aaron,Cresswell,484756,6143,EPL
Peter Crouch,Peter,Crouch,346049,8246,EPL
Charlie Daniels,Charlie,Daniels,423119,8260,EPL
Scott Dann,Scott,Dann,423601,7131,EPL
Tendayi Darikwa,Tendayi,Darikwa,559912,8240,EPL
Matteo Darmian,Matteo,Darmian,353630,6157,EPL
Josh Dasilva,Josh,Dasilva,909117,6145,EPL
 David Luiz,,David Luiz,409128,6159,EPL
Ben Davies,Ben,Davies,638180,6154,EPL
Curtis Davies,Curtis,Davies,375163,7145,EPL
Tom Davies,Tom,Davies,897396,6149,EPL
Steven Davis,Steven,Davis,346136,7128,EPL
Craig Dawson,Craig,Dawson,495890,7139,EPL
Michael Dawson,Michael,Dawson,346198,7145,EPL
Kevin De Bruyne,Kevin,De Bruyne,483710,6158,EPL
David De Gea,David,De Gea,522545,6157,EPL
Carlos De Pena,Carlos,De Pena,725129,6146,EPL
Marten De Roon,Marten,De Roon,542755,6146,EPL
Julien De Sart,Julien,De Sart,649428,6146,EPL
Mathieu Debuchy,Mathieu,Debuchy,347705,6145,EPL
Troy Deeney,Troy,Deeney,423603,6148,EPL
Jermain Defoe,Jermain,Defoe,345986,7129,EPL
Steven Defour,Steven,Defour,347218,8240,EPL
Damien Delaney,Damien,Delaney,362243,7131,EPL
Fabian Delph,Fabian,Delph,423086,6158,EPL
Mousa Dembele,Mousa,Dembele,348248,6154,EPL
Jason Denayer,Jason,Denayer,840261,7129,EPL
Gerard Deulofeu,Gerard,Deulofeu,589951,6149,EPL
Eric Dier,Eric,Dier,586139,6154,EPL
Adama Diomande,Adama,Diomande,848658,7145,EPL
Mame Diouf,Mame,Diouf,536753,8246,EPL
Brice Dja Djedje,Brice,Dja Djedje,551160,6148,EPL
Papy Djilobodji,Papy,Djilobodji,540069,7129,EPL
Abdoulaye Doucoure,Abdoulaye,Doucoure,614706,6148,EPL
Kieran Dowell,Kieran,Dowell,861081,6149,EPL
Stewart Downing,Stewart,Downing,346052,6146,EPL
Luke Dreher,Luke,Dreher,914644,7131,EPL
Daniel Drinkwater,Daniel,Drinkwater,499311,7127,EPL
Nathan Dyer,Nathan,Dyer,408105,8248,EPL
 Eduardo,,Eduardo,349453,6159,EPL
Ovie Ejaria,Ovie,Ejaria,922310,6140,EPL
Ahmed Elmohamady,Ahmed,Elmohamady,499087,7145,EPL
Mohamed Elneny,Mohamed,Elneny,595310,6145,EPL
Christian Eriksen,Christian,Eriksen,537179,6154,EPL
Bernardo Espinosa,Bernardo,Espinosa,577653,6146,EPL
Jonny Evans,Jonny,Evans,406670,7139,EPL
Lukasz Fabianski,Lukasz,Fabianski,360141,8248,EPL
 Fabio,,Fabio,471768,6146,EPL
Cesc Fabregas,Cesc,Fabregas,346178,6159,EPL
Adam Federici,Adam,Federici,351089,8260,EPL
Sofiane Feghouli,Sofiane,Feghouli,440563,6143,EPL
Marouane Fellaini,Marouane,Fellaini,347213,6157,EPL
Leroy Fer,Leroy,Fer,421720,8248,EPL
Edimilson Fernandes,Edimilson,Fernandes,864406,6143,EPL
Federico Fernandez,Federico,Fernandez,457756,8248,EPL
 Fernandinho,,Fernandinho,348958,6158,EPL
 Fernando,,Fernando,441973,6158,EPL
Sam Field,Sam,Field,915179,7139,EPL
Roberto Firmino,Roberto,Firmino,584185,6140,EPL
Viktor Fischer,Viktor,Fischer,614861,6146,EPL
Mathieu Flamini,Mathieu,Flamini,346145,7131,EPL
Jon Flanagan,Jon,Flanagan,580921,8240,EPL
Ashley Fletcher,Ashley,Fletcher,906958,6143,EPL
Darren Fletcher,Darren,Fletcher,346132,7139,EPL
Jose Fonte,Jose,Fonte,407957,7128,EPL
Adam Forshaw,Adam,Forshaw,535824,6146,EPL
Fraser Forster,Fraser,Forster,353505,7128,EPL
Ben Foster,Ben,Foster,345815,7139,EPL
Timothy Fosu-Mensah,Timothy,Fosu-Mensah,910341,6157,EPL
Simon Francis,Simon,Francis,423385,8260,EPL
Ryan Fraser,Ryan,Fraser,572359,8260,EPL
George Friend,George,Friend,444663,6146,EPL
Zeki Fryers,Zeki,Fryers,618620,7131,EPL
Christian Fuchs,Christian,Fuchs,401977,7127,EPL
Jay Fulton,Jay,Fulton,594878,8248,EPL
Ramiro Funes Mori,Ramiro,Funes Mori,534612,6149,EPL
 Gabriel,,Gabriel,559289,6145,EPL
Brendan Galloway,Brendan,Galloway,634425,7139,EPL
Aleix Garcia,Aleix,Garcia,871850,6158,EPL
Craig Gardner,Craig,Gardner,346234,7139,EPL
Florin Gardos,Florin,Gardos,563567,7128,EPL
Kieran Gibbs,Kieran,Gibbs,383616,6145,EPL
Ben Gibson,Ben,Gibson,544979,6146,EPL
Darron Gibson,Darron,Gibson,409439,6149,EPL
Rene Gilmartin,Rene,Gilmartin,423609,6148,EPL
Olivier Giroud,Olivier,Giroud,440565,6145,EPL
Shay Given,Shay,Given,345900,8246,EPL
Heurelho Gomes,Heurelho,Gomes,348130,6148,EPL
Joe Gomez,Joe,Gomez,840309,6140,EPL
Lynden Gooch,Lynden,Gooch,865505,7129,EPL
Dan Gosling,Dan,Gosling,408025,8260,EPL
Lewis Grabban,Lewis,Grabban,406400,8260,EPL
Max Gradel,Max,Gradel,422411,8260,EPL
Lee Grant,Lee,Grant,408091,8246,EPL
Andre Gray,Andre,Gray,510095,8240,EPL
Demarai Gray,Demarai,Gray,793259,7127,EPL
Rees Greenwood,Rees,Greenwood,915981,7129,EPL
Marko Grujic,Marko,Grujic,871755,6140,EPL
Johann Gudmundsson,Johann,Gudmundsson,556686,8240,EPL
Adlene Guedioura,Adlene,Guedioura,459594,6148,EPL
Idrissa Gueye,Idrissa,Gueye,521484,6149,EPL
Ilkay Gundogan,Ilkay,Gundogan,492503,6158,EPL
Brad Guzan,Brad,Guzan,322494,6146,EPL
Ben Hamer,Ben,Hamer,422774,7127,EPL
Shayon Harrison,Shayon,Harrison,909271,6154,EPL
Jakob Haugaard,Jakob,Haugaard,679492,8246,EPL
Eden Hazard,Eden,Hazard,397817,6159,EPL
Tom Heaton,Tom,Heaton,355256,8240,EPL
Jordan Henderson,Jordan,Henderson,479360,6140,EPL
Jeff Hendrick,Jeff,Hendrick,544976,8240,EPL
Wayne Hennessey,Wayne,Hennessey,408145,7131,EPL
Markus Henriksen,Markus,Henriksen,560660,7145,EPL
Abel Hernandez,Abel,Hernandez,490577,7145,EPL
Luis Hernandez,Luis,Hernandez,704121,7127,EPL
Ander Herrera,Ander,Herrera,496837,6157,EPL
Jake Hesketh,Jake,Hesketh,860974,7128,EPL
Mateusz Hewelt,Mateusz,Hewelt,960949,6149,EPL
Ben Hinchliffe,Ben,Hinchliffe,948321,7145,EPL
Pierre-Emile Hojbjerg,Pierre-Emile,Hojbjerg,705398,7128,EPL
Rob Holding,Rob,Holding,868107,6145,EPL
Jose Holebas,Jose,Holebas,408160,6148,EPL
Mason Holgate,Mason,Holgate,860923,6149,EPL
George Honeyman,George,Honeyman,864451,7129,EPL
Tom Huddlestone,Tom,Huddlestone,346231,7145,EPL
James Husband,James,Husband,573069,6146,EPL
Robert Huth,Robert,Huth,346055,7127,EPL
Emerson Hyndman,Emerson,Hyndman,838701,8260,EPL
Jordon Ibe,Jordon,Ibe,607927,8260,EPL
Zlatan Ibrahimovic,Zlatan,Ibrahimovic,346475,6157,EPL
Odion Ighalo,Odion,Ighalo,470146,6148,EPL
Kelechi Iheanacho,Kelechi,Iheanacho,794194,6158,EPL
Tiago Ilori,Tiago,Ilori,607615,6140,EPL
Giannelli Imbula,Giannelli,Imbula,540059,8246,EPL
Danny Ings,Danny,Ings,544497,6140,EPL
Stephen Ireland,Stephen,Ireland,346220,8246,EPL
Lloyd Isgrove,Lloyd,Isgrove,717067,7128,EPL
Branislav Ivanovic,Branislav,Ivanovic,415200,6159,EPL
Alex Iwobi,Alex,Iwobi,792322,6145,EPL
Phil Jagielka,Phil,Jagielka,346291,6149,EPL
Eldin Jakupovic,Eldin,Jakupovic,407761,7145,EPL
Daniel James,Daniel,James,854214,8248,EPL
Matty James,Matty,James,499312,7127,EPL
Daryl Janmaat,Daryl,Janmaat,443126,6148,EPL
Vincent Janssen,Vincent,Janssen,740469,6154,EPL
Adnan Januzaj,Adnan,Januzaj,735764,7129,EPL
Carl Jenkinson,Carl,Jenkinson,569164,6145,EPL
Glen Johnson,Glen,Johnson,346107,8246,EPL
Sam Johnstone,Sam,Johnstone,601535,6157,EPL
Billy Jones,Billy,Jones,408040,7129,EPL
Phil Jones,Phil,Jones,515121,6157,EPL
Christian Kabasele,Christian,Kabasele,552871,6148,EPL
Younes Kaboul,Younes,Kaboul,347714,6148,EPL
Harry Kane,Harry,Kane,530004,6154,EPL
N'Golo Kante,N'Golo,Kante,740585,6159,EPL
Bartosz Kapustka,Bartosz,Kapustka,742224,7127,EPL
Loris Karius,Loris,Karius,639442,6140,EPL
Michael Keane,Michael,Keane,638945,8240,EPL
Will Keane,Will,Keane,585912,7145,EPL
Martin Kelly,Martin,Kelly,476677,7131,EPL
 Kenedy,,Kenedy,745381,6148,EPL
Wahbi Khazri,Wahbi,Khazri,494258,7129,EPL
Sung-Yueng Ki,Sung-Yueng,Ki,473962,8248,EPL
Michael Kightly,Michael,Kightly,408150,8240,EPL
Andy King,Andy,King,412196,7127,EPL
Joshua King,Joshua,King,523401,8260,EPL
Stephen Kingsley,Stephen,Kingsley,594899,8248,EPL
Jan Kirchhoff,Jan,Kirchhoff,485048,7129,EPL
Ragnar Klavan,Ragnar,Klavan,348252,6140,EPL
Aleksandar Kolarov,Aleksandar,Kolarov,397428,6158,EPL
Vincent Kompany,Vincent,Kompany,345773,6158,EPL
Arouna Kone,Arouna,Kone,348153,6149,EPL
Lamine Kone,Lamine,Kone,440004,7129,EPL
Dimitrios Konstantopoulos,Dimitrios,Konstantopoulos,407884,6146,EPL
Laurent Koscielny,Laurent,Koscielny,459434,6145,EPL
Cheikhou Kouyate,Cheikhou,Kouyate,439597,6143,EPL
Bojan Krkic,Bojan,Krkic,402019,8246,EPL
Dusan Kuciak,Dusan,Kuciak,418851,7145,EPL
Adam Lallana,Adam,Lallana,408109,6140,EPL
Erik Lamela,Erik,Lamela,500944,6154,EPL
Manuel Lanzini,Manuel,Lanzini,557935,6143,EPL
Sebastian Larsson,Sebastian,Larsson,375252,7129,EPL
Grant Leadbitter,Grant,Leadbitter,375221,6146,EPL
Joe Ledley,Joe,Ledley,407833,7131,EPL
Chung-Young Lee,Chung-Young,Lee,390094,7131,EPL
Jordan Lee,Jordan,Lee,907076,8260,EPL
Jonathan Leko,Jonathan,Leko,895038,7139,EPL
Brian Lenihan,Brian,Lenihan,844851,7145,EPL
Aaron Lennon,Aaron,Lennon,346139,6149,EPL
Jesse Lingard,Jesse,Lingard,635361,6157,EPL
Jake Livermore,Jake,Livermore,445573,7145,EPL
Fernando Llorente,Fernando,Llorente,348770,8248,EPL
Hugo Lloris,Hugo,Lloris,347765,6154,EPL
Ruben Loftus-Cheek,Ruben,Loftus-Cheek,861046,6159,EPL
Kevin Long,Kevin,Long,552764,8240,EPL
Shane Long,Shane,Long,346264,7128,EPL
Pau Lopez,Pau,Lopez,824857,6154,EPL
Donald Love,Donald,Love,896323,7129,EPL
Dejan Lovren,Dejan,Lovren,466741,6140,EPL
Matthew Lowton,Matthew,Lowton,541042,8240,EPL
 Lucas Leiva,,Lucas Leiva,400420,6140,EPL
Greg Luer,Greg,Luer,861736,7145,EPL
Romelu Lukaku,Romelu,Lukaku,499317,6149,EPL
Pablo Maffeo,Pablo,Maffeo,889898,6158,EPL
Harry Maguire,Harry,Maguire,592192,7145,EPL
Riyad Mahrez,Riyad,Mahrez,605046,7127,EPL
Ainsley Maitland-Niles,Ainsley,Maitland-Niles,860879,6145,EPL
Shaun Maloney,Shaun,Maloney,344990,7145,EPL
Steve Mandanda,Steve,Mandanda,397826,7131,EPL
Sadio Mane,Sadio,Mane,655338,6140,EPL
Alexander Manninger,Alexander,Manninger,346448,6140,EPL
Vito Mannone,Vito,Mannone,375897,7129,EPL
Javi Manquillo,Javi,Manquillo,655161,7129,EPL
Adrian Mariappa,Adrian,Mariappa,346281,6148,EPL
Dean Marney,Dean,Marney,371416,8240,EPL
David Marshall,David,Marshall,344980,7145,EPL
Anthony Martial,Anthony,Martial,722161,6157,EPL
Cuco Martina,Cuco,Martina,470902,7128,EPL
Damian Emiliano Martinez,Damian Emiliano,Martinez,587614,6145,EPL
Bruno Martins Indi,Bruno,Martins Indi,551147,8246,EPL
Ryan Mason,Ryan,Mason,487703,7145,EPL
Arthur Masuaku,Arthur,Masuaku,722940,6143,EPL
Juan Mata,Juan,Mata,396446,6157,EPL
Nemanja Matic,Nemanja,Matic,500460,6159,EPL
Joel Matip,Joel,Matip,496822,6140,EPL
Alfie Mawson,Alfie,Mawson,756753,8248,EPL
Dieumerci Mbokani,Dieumerci,Mbokani,406317,7145,EPL
James McArthur,James,McArthur,441153,7131,EPL
Gareth McAuley,Gareth,McAuley,407998,7139,EPL
Oliver McBurnie,Oliver,McBurnie,803039,8248,EPL
Alex McCarthy,Alex,McCarthy,488556,7128,EPL
James McCarthy,James,McCarthy,441155,6149,EPL
James McClean,James,McClean,607792,7139,EPL
Allan McGregor,Allan,McGregor,345197,7145,EPL
Callum McManaman,Callum,McManaman,498472,7139,EPL
Paddy McNair,Paddy,McNair,844044,7129,EPL
Sam McQueen,Sam,McQueen,819999,7128,EPL
Ben Mee,Ben,Mee,482728,8240,EPL
Tomas Mejias,Tomas,Mejias,586378,6146,EPL
 Memphis,,Memphis,587719,6157,EPL
Nampalys Mendy,Nampalys,Mendy,558150,7127,EPL
Per Mertesacker,Per,Mertesacker,345605,6145,EPL
David Meyler,David,Meyler,461607,7145,EPL
Simon Mignolet,Simon,Mignolet,347350,6140,EPL
 Mika,,Mika,582284,7129,EPL
John Obi Mikel,John Obi,Mikel,330396,6159,EPL
James Milner,James,Milner,346078,6140,EPL
Tyrone Mings,Tyrone,Mings,722528,8260,EPL
Kevin Mirallas,Kevin,Mirallas,347734,6149,EPL
Henrikh Mkhitaryan,Henrikh,Mkhitaryan,474916,6157,EPL
Nacho Monreal,Nacho,Monreal,348853,6145,EPL
Jefferson Montero,Jefferson,Montero,505420,8248,EPL
Alberto Moreno,Alberto,Moreno,654244,6140,EPL
Wes Morgan,Wes,Morgan,423272,7127,EPL
James Morrison,James,Morrison,346155,7139,EPL
Victor Moses,Victor,Moses,416523,6159,EPL
Lys Mousset,Lys,Mousset,832647,8260,EPL
Marc Muniesa,Marc,Muniesa,499293,8246,EPL
Ahmed Musa,Ahmed,Musa,575271,7127,EPL
Shkodran Mustafi,Shkodran,Mustafi,499547,6145,EPL
Jordon Mutch,Jordon,Mutch,416243,7131,EPL
Boaz Myhill,Boaz,Myhill,407978,7139,EPL
Kyle Naughton,Kyle,Naughton,437219,8248,EPL
Jesus Navas,Jesus,Navas,348690,6158,EPL
Didier Ndong,Didier,Ndong,720105,7129,EPL
Alvaro Negredo,Alvaro,Negredo,403322,6146,EPL
Julien Ngoy,Julien,Ngoy,949567,8246,EPL
Georges-Kevin Nkoudou,Georges-Kevin,Nkoudou,750233,6154,EPL
Mark Noble,Mark,Noble,355716,6143,EPL
 Nolito,,Nolito,570782,6158,EPL
Kristoffer Nordfeldt,Kristoffer,Nordfeldt,502590,8248,EPL
Havard Nordtveit,Havard,Nordtveit,451729,6143,EPL
Emilio Nsue,Emilio,Nsue,414628,6146,EPL
David Nugent,David,Nugent,395616,6146,EPL
Allan Nyom,Allan,Nyom,501420,7139,EPL
Aiden O'Neill,Aiden,O'Neill,947712,8240,EPL
John O'Shea,John,O'Shea,345829,7129,EPL
Pedro Obiang,Pedro,Obiang,490963,6143,EPL
Moses Odubajo,Moses,Odubajo,567313,7145,EPL
Angelo Ogbonna,Angelo,Ogbonna,376771,6143,EPL
Sheyi Ojo,Sheyi,Ojo,861522,6140,EPL
Stefano Okaka,Stefano,Okaka,346791,6148,EPL
Shinji Okazaki,Shinji,Okazaki,394566,7127,EPL
Greg Olley,Greg,Olley,945755,7145,EPL
Olufela Olomola,Olufela,Olomola,911109,7128,EPL
Jonas Olsson,Jonas,Olsson,348256,7139,EPL
Joshua Onomah,Joshua,Onomah,820677,6154,EPL
Divock Origi,Divock,Origi,724860,6140,EPL
 Oscar,,Oscar,466295,6159,EPL
David Ospina,David,Ospina,399085,6145,EPL
Nicolas Otamendi,Nicolas,Otamendi,451724,6158,EPL
Bryan Oviedo,Bryan,Oviedo,560654,6149,EPL
Reece Oxford,Reece,Oxford,844043,6143,EPL
Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,540451,6145,EPL
Mesut Ozil,Mesut,Ozil,345762,6145,EPL
Alex Palmer,Alex,Palmer,871947,7139,EPL
Costel Pantilimon,Costel,Pantilimon,481282,6148,EPL
Juan Paredes,Juan,Paredes,490995,6148,EPL
Dimitri Payet,Dimitri,Payet,347822,6143,EPL
 Pedro,,Pedro,437140,6159,EPL
Matthew Pennington,Matthew,Pennington,741860,6149,EPL
Roberto Pereyra,Roberto,Pereyra,529588,6148,EPL
Lucas Perez,Lucas,Perez,576942,6145,EPL
Matt Phillips,Matt,Phillips,449644,7139,EPL
Jordan Pickford,Jordan,Pickford,644479,7129,EPL
Jeremy Pied,Jeremy,Pied,375940,7128,EPL
Steven Pienaar,Steven,Pienaar,345509,7129,EPL
Erik Pieters,Erik,Pieters,348380,8246,EPL
Paul Pogba,Paul,Pogba,588585,6157,EPL
Nick Pope,Nick,Pope,607899,8240,EPL
Sebastian Prodl,Sebastian,Prodl,401964,6148,EPL
Marc Pugh,Marc,Pugh,429690,8260,EPL
Jason Puncheon,Jason,Puncheon,422666,7131,EPL
Gaston Ramirez,Gaston,Ramirez,555407,6146,EPL
Aaron Ramsey,Aaron,Ramsey,407838,6145,EPL
Connor Randall,Connor,Randall,862552,6140,EPL
Darren Randolph,Darren,Randolph,346308,6143,EPL
Angel Rangel,Angel,Rangel,423454,8248,EPL
Marcus Rashford,Marcus,Rashford,903730,6157,EPL
Nathan Redmond,Nathan,Redmond,544955,7128,EPL
Harrison Reed,Harrison,Reed,756740,7128,EPL
Winston Reid,Winston,Reid,479049,6143,EPL
Jeff Reine-Adelaide,Jeff,Reine-Adelaide,869822,6145,EPL
Loic Remy,Loic,Remy,347919,7131,EPL
Jordan Rhodes,Jordan,Rhodes,435489,6146,EPL
Andrew Robertson,Andrew,Robertson,694241,7145,EPL
Paul Robinson,Paul,Robinson,345860,8240,EPL
Joel Robles,Joel,Robles,525316,6149,EPL
Josh Robson,Josh,Robson,888763,7129,EPL
Tom Robson,Tom,Robson,858146,7129,EPL
Hal Robson-Kanu,Hal,Robson-Kanu,436882,7139,EPL
Jay Rodriguez,Jay,Rodriguez,436375,7128,EPL
Jack Rodwell,Jack,Rodwell,436117,7129,EPL
Marcos Rojo,Marcos,Rojo,492564,6157,EPL
Sergio Romero,Sergio,Romero,373844,6157,EPL
Oriol Romeu,Oriol,Romeu,559969,7128,EPL
Salomon Rondon,Salomon,Rondon,456863,7139,EPL
Wayne Rooney,Wayne,Rooney,346065,6157,EPL
Danny Rose,Danny,Rose,400427,6154,EPL
Jack Rose,Jack,Rose,857808,7139,EPL
Wayne Routledge,Wayne,Routledge,346172,8248,EPL
Bacary Sagna,Bacary,Sagna,347680,6158,EPL
Diafra Sakho,Diafra,Sakho,535413,6143,EPL
Mamadou Sakho,Mamadou,Sakho,377035,6140,EPL
Bakary Sako,Bakary,Sako,440009,7131,EPL
Alexis Sanchez,Alexis,Sanchez,487289,6145,EPL
Leroy Sane,Leroy,Sane,824392,6158,EPL
Yaya Sanogo,Yaya,Sanogo,537422,6145,EPL
Jeff Schlupp,Jeff,Schlupp,556435,7127,EPL
Kasper Schmeichel,Kasper,Schmeichel,396550,7127,EPL
Morgan Schneiderlin,Morgan,Schneiderlin,394208,6157,EPL
Bastian Schweinsteiger,Bastian,Schweinsteiger,345535,6157,EPL
Xherdan Shaqiri,Xherdan,Shaqiri,508003,8246,EPL
Luke Shaw,Luke,Shaw,619042,6157,EPL
Ryan Shawcross,Ryan,Shawcross,375929,8246,EPL
Oliver Shenton,Oliver,Shenton,860224,8246,EPL
Gylfi Sigurdsson,Gylfi,Sigurdsson,466714,8248,EPL
David Silva,David,Silva,348798,6158,EPL
Danny Simpson,Danny,Simpson,357657,7127,EPL
Jerome Sinclair,Jerome,Sinclair,724421,6148,EPL
Moussa Sissoko,Moussa,Sissoko,397904,6154,EPL
Islam Slimani,Islam,Slimani,657130,7127,EPL
Chris Smalling,Chris,Smalling,492580,6157,EPL
Adam Smith,Adam,Smith,434972,8260,EPL
Brad Smith,Brad,Smith,692535,8260,EPL
Robert Snodgrass,Robert,Snodgrass,388514,7145,EPL
Ramadan Sobhi,Ramadan,Sobhi,818513,8246,EPL
Dominic Solanke,Dominic,Solanke,853823,6159,EPL
Heung-Min Son,Heung-Min,Son,568442,6154,EPL
Pape Souare,Pape,Souare,518485,7131,EPL
Julian Speroni,Julian,Speroni,373215,7131,EPL
Raphael Spiegel,Raphael,Spiegel,552076,6143,EPL
Junior Stanislas,Junior,Stanislas,461241,8260,EPL
Maarten Stekelenburg,Maarten,Stekelenburg,347974,6149,EPL
Jack Stephens,Jack,Stephens,567323,7128,EPL
Raheem Sterling,Raheem,Sterling,587714,6158,EPL
Kevin Stewart,Kevin,Stewart,617779,6140,EPL
John Stones,John,Stones,595630,6158,EPL
Maksymilian Stryjek,Maksymilian,Stryjek,861784,7129,EPL
Cristhian Stuani,Cristhian,Stuani,373570,6146,EPL
Daniel Sturridge,Daniel,Sturridge,376241,6140,EPL
Isaac Success,Isaac,Success,794187,6148,EPL
Andrew Surman,Andrew,Surman,408111,8260,EPL
Dusan Tadic,Dusan,Tadic,461372,7128,EPL
Matt Targett,Matt,Targett,792185,7128,EPL
James Tarkowski,James,Tarkowski,585814,8240,EPL
Neil Taylor,Neil,Taylor,429736,8248,EPL
Stuart Taylor,Stuart,Taylor,345853,7128,EPL
Dionatan Teixeira,Dionatan,Teixeira,831041,8246,EPL
John Terry,John,Terry,345925,6159,EPL
James Tomkins,James,Tomkins,436725,7131,EPL
Gokhan Tore,Gokhan,Tore,491192,6143,EPL
Yaya Toure,Yaya,Toure,347384,6158,EPL
Andros Townsend,Andros,Townsend,492731,7131,EPL
Adama Traore,Adama,Traore,732531,6146,EPL
Gerhard Tremmel,Gerhard,Tremmel,345369,8248,EPL
Kieran Trippier,Kieran,Trippier,536419,6154,EPL
Axel Tuanzebe,Axel,Tuanzebe,899936,6157,EPL
Josh Tymon,Josh,Tymon,908665,7145,EPL
Leonardo Ulloa,Leonardo,Ulloa,374699,7127,EPL
Victor Valdes,Victor,Valdes,348498,6146,EPL
Antonio Valencia,Antonio,Valencia,345938,6157,EPL
Enner Valencia,Enner,Valencia,537827,6149,EPL
Patrick Van Aanholt,Patrick,Van Aanholt,511678,7129,EPL
Virgil Van Dijk,Virgil,Van Dijk,595274,7128,EPL
Mike Van der Hoorn,Mike,Van der Hoorn,595979,8248,EPL
